phenotype,outcome,feature,mean_abs_shap,relative_shap,total_mean_abs_shap
meg,beta,L5/6 NP_1,0.0007605864063093621,0.011753624555536735,0.06471079646244746
meg,beta,L5/6 NP_2,0.0002185535705293989,0.003377389593036897,0.06471079646244746
meg,beta,L6 CT_1,0.0004018307479402826,0.006209639965928567,0.06471079646244746
meg,beta,L6 CT_2,0.0008419250148398534,0.01301058031836208,0.06471079646244746
meg,beta,L6 IT Car3_1,0.00035622870956881646,0.005504934710169125,0.06471079646244746
meg,beta,L6 IT_1,0.0005432538119301429,0.00839510316096017,0.06471079646244746
meg,beta,L6 IT_2,0.0007888795309985546,0.012190848731963175,0.06471079646244746
meg,beta,L6 IT_3,0.0016863595589275279,0.026059941325341975,0.06471079646244746
meg,beta,L6b_1,0.00101218795430745,0.015641716833061023,0.06471079646244746
meg,beta,L6b_2,0.0009417955130083333,0.014553916262719312,0.06471079646244746
meg,beta,L6b_3,0.0006539673473139404,0.010106000591314718,0.06471079646244746
meg,beta,Lamp5_1,0.0018302121383227754,0.028282948725331672,0.06471079646244746
meg,beta,Lamp5_2,0.0013063753754264957,0.020187904443188284,0.06471079646244746
meg,beta,Lamp5_Lhx6_1,0.00022337348312039196,0.003451873494556949,0.06471079646244746
meg,beta,Micro-PVM_1,0.0013260486091992,0.020491922240034918,0.06471079646244746
meg,beta,Micro-PVM_2,0.001806237514197965,0.02791245994393144,0.06471079646244746
meg,beta,OPC_1,0.000776458860825459,0.01199890749723732,0.06471079646244746
meg,beta,Oligo_1,0.00058539954245483,0.009046396806358969,0.06471079646244746
meg,beta,Oligo_2,0.0011767689667277568,0.018185048416312594,0.06471079646244746
meg,beta,Pax6_1,0.0004812721588554775,0.007437277628544816,0.06471079646244746
meg,beta,Pax6_2,0.0005294888515376497,0.008182388109608868,0.06471079646244746
meg,beta,Pvalb_1,0.0003048498902393276,0.004710958710208985,0.06471079646244746
meg,beta,Pvalb_2,0.0009995326484041425,0.015446149685148515,0.06471079646244746
meg,beta,Pvalb_3,0.0005008401488399918,0.00773966905399837,0.06471079646244746
meg,beta,Pvalb_4,0.00029351653383091227,0.0045358201393989,0.06471079646244746
meg,beta,Pvalb_5,0.00017726060059228166,0.0027392739740909906,0.06471079646244746
meg,beta,Sncg_1,0.0011994536374574582,0.018535603068237882,0.06471079646244746
meg,beta,Sncg_2,0.0004296870348424517,0.006640113525596998,0.06471079646244746
meg,beta,Sncg_3,0.0008650636204942147,0.013368149795470725,0.06471079646244746
meg,beta,Sncg_4,0.0017883925641881038,0.027636695295906795,0.06471079646244746
meg,beta,Sst Chodl_1,0.0008374093748185962,0.012940798454003824,0.06471079646244746
meg,beta,Sst_1,0.000306443473066513,0.004735584938200324,0.06471079646244746
meg,beta,Sst_10,0.0009476058570672098,0.014643705669997713,0.06471079646244746
meg,beta,Sst_2,0.00045267221061516533,0.006995311993692692,0.06471079646244746
meg,beta,Sst_3,0.0005738960508124694,0.00886862907251511,0.06471079646244746
meg,beta,Sst_4,0.000792035879114942,0.012239624953072107,0.06471079646244746
meg,beta,Sst_5,0.001556105378549473,0.024047075041836362,0.06471079646244746
meg,beta,Sst_6,0.00020268636358202055,0.0031321877439669924,0.06471079646244746
meg,beta,Sst_7,0.0025710821276418504,0.03973188815770308,0.06471079646244746
meg,beta,Sst_8,0.0018381225790569753,0.028405191707440387,0.06471079646244746
meg,beta,Sst_9,0.0011998433340210614,0.018541625194141237,0.06471079646244746
meg,beta,VLMC_1,0.0009747425986957213,0.015063059828994339,0.06471079646244746
meg,beta,Vip_1,0.00036105944860204315,0.005579585916726752,0.06471079646244746
meg,beta,Vip_2,0.0004874154262508205,0.007532211823936895,0.06471079646244746
meg,beta,Vip_3,0.0007434008062894891,0.01148804908808215,0.06471079646244746
meg,beta,Vip_4,0.002637109743996418,0.04075223746514646,0.06471079646244746
meg,beta,Vip_5,0.000449984206890281,0.006953773272616307,0.06471079646244746
meg,beta,Vip_6,0.0007121076230222864,0.011004463890898515,0.06471079646244746
meg,beta,Vip_7,0.0007877856733977869,0.012173944943715065,0.06471079646244746
meg,beta,Vip_8,0.0010067797829959029,0.015558142350792278,0.06471079646244746
meg,beta,Vip_9,0.000488923719064984,0.007555520033642501,0.06471079646244746
meg,gamma1,Astro_1,6.228214216678216e-05,0.0030676837284051343,0.020302660795857914
meg,gamma1,Astro_2,7.992163473824024e-05,0.003936510368854983,0.020302660795857914
meg,gamma1,Chandelier_1,0.00046103469952913154,0.022708092508898655,0.020302660795857914
meg,gamma1,Endo_1,0.0003175748038592799,0.015642028749456846,0.020302660795857914
meg,gamma1,L2/3 IT_1,0.00017099552822440577,0.008422321091001616,0.020302660795857914
meg,gamma1,L2/3 IT_2,0.00012092337533336287,0.005956035839304042,0.020302660795857914
meg,gamma1,L2/3 IT_3,0.000526038693190711,0.025909840019493,0.020302660795857914
meg,gamma1,L2/3 IT_4,0.00013861789998356646,0.006827573064307258,0.020302660795857914
meg,gamma1,L2/3 IT_5,5.634987095373755e-05,0.0027754919180462234,0.020302660795857914
meg,gamma1,L2/3 IT_6,6.851957320088918e-05,0.003374906072157218,0.020302660795857914
meg,gamma1,L2/3 IT_7,0.0002522421719000513,0.01242409428184472,0.020302660795857914
meg,gamma1,L2/3 IT_8,0.00017575226061679442,0.008656612174333861,0.020302660795857914
meg,gamma1,L4 IT_1,0.00028311045102860524,0.013944499879856366,0.020302660795857914
meg,gamma1,L4 IT_2,0.00012665045569095664,0.006238121050458345,0.020302660795857914
meg,gamma1,L4 IT_3,0.0005025078537002461,0.02475083727955334,0.020302660795857914
meg,gamma1,L5 ET_1,0.00037333816178449126,0.018388632186607707,0.020302660795857914
meg,gamma1,L5 IT_1,5.1823685312501654e-05,0.002552556329122859,0.020302660795857914
meg,gamma1,L5 IT_2,0.0001902455348787281,0.009370473003102205,0.020302660795857914
meg,gamma1,L5 IT_3,0.0002916884821998996,0.014367007612096291,0.020302660795857914
meg,gamma1,L5 IT_4,0.0003298465042386012,0.016246466783599884,0.020302660795857914
meg,gamma1,L5 IT_5,0.00010982807855575277,0.005409541126656638,0.020302660795857914
meg,gamma1,L5/6 NP_1,9.315128189911828e-05,0.0045881317151357185,0.020302660795857914
meg,gamma1,L5/6 NP_2,0.0002098840485305886,0.010337760682747972,0.020302660795857914
meg,gamma1,L6 CT_1,0.0002034305592261321,0.010019896469315755,0.020302660795857914
meg,gamma1,L6 CT_2,0.00025825598956784416,0.012720302632477254,0.020302660795857914
meg,gamma1,L6 IT Car3_1,0.00012376826816599027,0.006096159976786938,0.020302660795857914
meg,gamma1,L6 IT_1,0.00038215468382812363,0.018822886697988355,0.020302660795857914
meg,gamma1,L6 IT_2,0.0003186541705329098,0.015695192553181043,0.020302660795857914
meg,gamma1,L6 IT_3,0.0005253971888892968,0.02587824296392159,0.020302660795857914
meg,gamma1,L6b_1,5.566059336495719e-05,0.0027415418069888105,0.020302660795857914
meg,gamma1,L6b_2,0.00013208537344924488,0.006505815901539,0.020302660795857914
meg,gamma1,L6b_3,5.695939802637309e-05,0.002805513947117403,0.020302660795857914
meg,gamma1,Lamp5_1,0.00018851171081866623,0.009285074144425729,0.020302660795857914
meg,gamma1,Lamp5_2,0.00018458144153327087,0.009091490193784284,0.020302660795857914
meg,gamma1,Lamp5_Lhx6_1,0.0004594455068997141,0.0226298174175007,0.020302660795857914
meg,gamma1,Micro-PVM_1,0.0003565116227314644,0.017559847269092866,0.020302660795857914
meg,gamma1,Micro-PVM_2,0.0003334074948147756,0.016421862048879642,0.020302660795857914
meg,gamma1,OPC_1,0.00016837970789996683,0.008293479834639168,0.020302660795857914
meg,gamma1,Oligo_1,0.0004444702068046349,0.021892214585750965,0.020302660795857914
